dataset,strategy,budget_fraction,seed,accuracy,log_loss,macro_f1,balanced_acc,mcc,pr_auc,macro_auc,top2_accuracy,n_classes
nomao,coreset,0.25,2,0.9554620629624256,0.1182805213570222,0.9457054218735348,0.9479483785845513,0.8914746063615999,0.9959294124288108,0.9897010486257544,,2
nomao,prototype,0.25,2,0.9125199477731032,0.22766094651869093,0.8982163042656583,0.9210917577446357,0.8034000655454309,0.9899915268494952,0.9751389221808875,,2
nomao,stratified_coreset,0.25,2,0.9547366893950384,0.13950145643907358,0.9436722860909035,0.9369255755023332,0.8879527912271478,0.9961673277829611,0.9902594603024376,,2
nomao,random,0.25,3,0.9519802698389671,0.12308203527297586,0.9413374568142787,0.9426158771271524,0.8826960201597376,0.9956037615040909,0.9888868443819906,,2
nomao,stratified,0.25,3,0.9516901204120122,0.12250369182207688,0.9410008093284856,0.9424127902059501,0.8820273764559401,0.9957157033710606,0.9891003486617717,,2
nomao,coreset,0.25,3,0.9561874365298129,0.11567447206650995,0.9465495921031415,0.948456095887557,0.893145204281792,0.9958901181917466,0.9896851647324758,,2
nomao,prototype,0.25,3,0.9326853329464674,0.18868340862029,0.9180250759273885,0.9205766142058116,0.8361403854777096,0.991447804854473,0.9791537309202467,,2
nomao,stratified_coreset,0.25,3,0.9570578848106776,0.13058886256066737,0.9471298179277805,0.9449507578679937,0.8943208738034181,0.9959114863741763,0.9896849584481477,,2
nomao,random,0.25,4,0.9534310169737414,0.12245262887727251,0.9430925498060072,0.944240881923263,0.8862020441030483,0.9957545917273916,0.9892451602602318,,2
nomao,stratified,0.25,4,0.9537211664006964,0.12424198684663446,0.9425460996148893,0.9368243414682246,0.885528904736403,0.9956566184230196,0.9888617808361035,,2
nomao,coreset,0.25,4,0.9556071376759031,0.11531317822147893,0.946226428947721,0.9514025580906983,0.8927871483920843,0.9960114639236233,0.9899638548599968,,2
nomao,prototype,0.25,4,0.9284781662556216,0.209117527562656,0.9140520930082454,0.9223560228216479,0.8290432842931968,0.9900348584407399,0.9765016364535763,,2
nomao,stratified_coreset,0.25,4,0.954591614681561,0.12862151730495952,0.9440326367615506,0.9413958084674765,0.8881560704588509,0.9958517983135655,0.9896201851690642,,2
nomao,random,0.5,1,0.9557522123893806,0.11282244529765902,0.9457811170673616,0.9457131847453564,0.891562293279876,0.9964726407551867,0.9909815585936195,,2
nomao,stratified,0.5,1,0.9567677353837226,0.11652127821681374,0.9468547191114727,0.9453572411368907,0.893738284776573,0.9961861747998679,0.9901199089543489,,2
nomao,coreset,0.5,1,0.9592340055128391,0.10548701441277306,0.9505979273111476,0.9556174626284997,0.9015062267736277,0.9968171253542392,0.9918109247355125,,2
nomao,prototype,0.5,1,0.9566226606702452,0.1288406022452782,0.9469123834494444,0.947389193341637,0.8938276622705575,0.9952855320990712,0.9885662785358268,,2
nomao,stratified_coreset,0.5,1,0.9583635572319744,0.1128201099428056,0.9494686624715819,0.9537890614846943,0.8991688156651132,0.9964579530739782,0.991017452066742,,2
nomao,random,0.5,2,0.9612650515015233,0.10687428600832989,0.9528642707227435,0.9559723232442419,0.9058477630922964,0.9968682841519498,0.9919518169317353,,2
nomao,stratified,0.5,2,0.9635862469171623,0.09939676430369913,0.9555022741473764,0.9566826633287112,0.911021759177574,0.9971504491139711,0.9925947020408534,,2
nomao,coreset,0.5,2,0.9621354997823879,0.09937887194875118,0.9538130456190242,0.9558196212702246,0.9076758943311827,0.9970827700375688,0.9925372002843423,,2
nomao,prototype,0.5,2,0.9489337008559409,0.14410645994369797,0.9378862754334047,0.9410930346446278,0.8759055498909916,0.9943447064732731,0.9860775612571626,,2
nomao,stratified_coreset,0.5,2,0.9622805744958653,0.10640728051205747,0.9540657753041402,0.9568355200159746,0.9082260280386004,0.9970842697940403,0.9925344670169924,,2
nomao,random,0.5,3,0.9583635572319744,0.10914176874735249,0.9490119949808172,0.9492172850589499,0.8980245238074697,0.9964453160531066,0.9910009493204788,,2
nomao,stratified,0.5,3,0.9592340055128391,0.11021222834540062,0.9500627434219311,0.9501313309176063,0.900125546273936,0.9965157421350987,0.9910984186655961,,2
nomao,coreset,0.5,3,0.9621354997823879,0.10419275764973251,0.9542214704907261,0.960391397695969,0.9089042868604198,0.9970344000957609,0.992390789982338,,2
nomao,prototype,0.5,3,0.9569128100972001,0.13317992891704566,0.9475681213657483,0.9506401312133355,0.8952546766759795,0.9952464801317598,0.9882928486586773,,2
nomao,stratified_coreset,0.5,3,0.959524154939794,0.10907902299745291,0.9510070841194507,0.9565825122873259,0.9023956315190041,0.9967717328822477,0.991753061981427,,2
nomao,random,0.5,4,0.9596692296532714,0.10837488229786907,0.950543086747077,0.95013117620436,0.9010883187525153,0.9965561120600596,0.9911589631159495,,2
nomao,stratified,0.5,4,0.9585086319454519,0.11527206920476404,0.9490574928922288,0.9480996881393524,0.8981266717406992,0.9963096576049671,0.9904956558583307,,2
nomao,coreset,0.5,4,0.960829827361091,0.10420183036789607,0.9522848097760878,0.9549057301248144,0.9046547454495051,0.9967077703348493,0.9916446595669101,,2
nomao,prototype,0.5,4,0.954591614681561,0.12882030230738084,0.9451008439218287,0.9511489315090648,0.890657818354535,0.9954092784183087,0.9888430089622289,,2
nomao,stratified_coreset,0.5,4,0.9606847526476135,0.10763350668174325,0.9521723707039855,0.9554137568543126,0.9044746089673381,0.9967360123363171,0.9917053071594276,,2
nomao,random,1.0,1,0.9592340055128391,0.10621802611968469,0.9500017359316293,0.949521760727507,0.9000063906839645,0.9966849817622758,0.9914615822255519,,2
nomao,stratified,1.0,1,0.9589438560858843,0.10842248091447362,0.9495686281505242,0.9484043185211559,0.8991545138520397,0.9965630548362586,0.9910930552730607,,2
nomao,coreset,1.0,1,0.9599593790802263,0.10082772399219014,0.9513550350034856,0.9552108246463564,0.9028937735349594,0.9970378342329005,0.9923366403461616,,2
nomao,prototype,1.0,1,0.9603946032206586,0.107837866102476,0.9515286979321014,0.952010426435089,0.9030603081060001,0.996597399592613,0.9911878429219102,,2
nomao,stratified_coreset,1.0,1,0.9580734078050196,0.1041323478542504,0.9489652084013034,0.951909656540719,0.8980388093640391,0.9968231545807495,0.9918084493235731,,2
nomao,random,1.0,2,0.96315102277673,0.09699179794193814,0.9550450211728408,0.956987603137007,0.9101365549513841,0.9973917248450881,0.9932801848637636,,2
nomao,stratified,1.0,2,0.9654722181923691,0.09364115760319584,0.9580276231616198,0.9616601494571215,0.9162151465939603,0.9975162633357064,0.9935772342965024,,2
nomao,coreset,1.0,2,0.9659074423328013,0.09007767123095467,0.9582882842958353,0.9589169288884287,0.9165814206531334,0.9976080792910118,0.9938791314109559,,2
nomao,prototype,1.0,2,0.9611199767880458,0.10469551143059797,0.9526240785242683,0.9551088170460167,0.9053246348647349,0.9968742565494962,0.9919021024086171,,2
nomao,stratified_coreset,1.0,2,0.9664877411867111,0.09229151280809106,0.958998270946119,0.9596278878258828,0.9180013982392647,0.9975557000866258,0.9937176107819041,,2
nomao,random,1.0,3,0.9598143043667489,0.10370978823953546,0.9507885805215552,0.9509946824025853,0.9015776960833883,0.9968968118902247,0.9920397971977513,,2
nomao,stratified,1.0,3,0.9632960974902075,0.09652652399431923,0.9550660562306786,0.9554128285748352,0.9101336057826974,0.9972142356491848,0.9929773594698328,,2
nomao,coreset,1.0,3,0.9619904250689105,0.09966008226391566,0.9538771599482352,0.9583087511175453,0.9079944664267838,0.9971016547190383,0.9925210585356535,,2
nomao,prototype,1.0,3,0.9618453503554331,0.10629549228987152,0.9533042035023541,0.9537878237787245,0.9066113257350165,0.996762536086195,0.9914908746001695,,2
nomao,stratified_coreset,1.0,3,0.9622805744958653,0.1002033613920852,0.9540657753041402,0.9568355200159746,0.9082260280386004,0.9970630927011835,0.9924219389159098,,2
nomao,random,1.0,4,0.9619904250689105,0.10220090785029894,0.953346700986506,0.9525178343116024,0.9067020288302503,0.9969888811077241,0.9922121993251202,,2
nomao,stratified,1.0,4,0.9617002756419556,0.10267602589555982,0.9529761472851342,0.9520099622953505,0.9059640383050517,0.9970073900599756,0.9922678445226766,,2
nomao,coreset,1.0,4,0.9651820687654142,0.09526475502492267,0.9576371185619852,0.96084749234582,0.915399521970238,0.9973552863148263,0.9932247975216175,,2
nomao,prototype,1.0,4,0.9603946032206586,0.10551372890258753,0.9515581053985741,0.9523152115301388,0.9031233939981591,0.9966269284143214,0.9912516879215163,,2
nomao,stratified_coreset,1.0,4,0.9637313216306398,0.09657009418774726,0.9556190997160858,0.9561746365992131,0.9112420215645894,0.9971584456055671,0.9927265177266312,,2
connect-4,random,0.1,1,0.7376,0.6518587086861769,0.4704976724116647,0.4810423824686246,0.40369395439328665,0.5944683847146003,0.8004710627226866,0.9091,3
connect-4,stratified,0.1,1,0.7332,0.6582205224021372,0.4652712981672578,0.4755937009468834,0.3915957775066608,0.5672554837867477,0.7847475005935743,0.9082,3
connect-4,coreset,0.1,1,0.7107,0.6948516136122745,0.43384081491898835,0.44318127923802786,0.3237602983920051,0.5453591665123839,0.7570304952656842,0.9079,3
connect-4,prototype,0.1,1,0.4573,1.1660346416473648,0.34585240650564186,0.3549717211172639,0.045056358694284614,0.36495747747149226,0.5450422383504946,0.6637,3
connect-4,stratified_coreset,0.1,1,0.6782,0.7818949331996365,0.40546581321964426,0.418842459873854,0.24368295269366685,0.47702293041679167,0.6829948655610778,0.9046,3
connect-4,random,0.1,2,0.7377,0.6568097481183913,0.47558721192025866,0.4910094471975856,0.412235275356273,0.5774294514534618,0.7924767468908048,0.9112,3
connect-4,stratified,0.1,2,0.7282,0.6646606039782115,0.46289597887107364,0.4772149616599781,0.3859662146767411,0.568246592731615,0.7846624673149596,0.907,3
connect-4,coreset,0.1,2,0.6959,0.7421492672829647,0.4120273368003766,0.4231433696794034,0.27746948513293945,0.5032588321378945,0.7112469663566201,0.9053,3
connect-4,prototype,0.1,2,0.5089,1.1058716147199523,0.3619159244746224,0.36592481843778596,0.06238740204362159,0.39068250328425463,0.5856752883609054,0.6924,3
connect-4,stratified_coreset,0.1,2,0.6804,0.7694195635104617,0.36877276669145775,0.3877492342052795,0.20718270701907138,0.4716151411967667,0.679075881518577,0.9045,3
connect-4,random,0.1,3,0.7214,0.6893879272990061,0.4455647630142832,0.4533456001988234,0.3527898755711576,0.5550046978541027,0.7718311908973999,0.9088,3
connect-4,stratified,0.1,3,0.7295,0.6663697380887953,0.4639145923105259,0.4715270934877642,0.3810577569179292,0.5707541339986105,0.7832139529236083,0.9078,3
connect-4,coreset,0.1,3,0.7043,0.7205425123463033,0.4168317755154069,0.42612541251356023,0.29692396732561166,0.5263748277215826,0.7406926728612651,0.9092,3
connect-4,prototype,0.1,3,0.5091,1.0679438595420736,0.3592543745105424,0.36254406397974065,0.04676166104473529,0.3647299341134059,0.5526777633357906,0.7017,3
connect-4,stratified_coreset,0.1,3,0.6757,0.7625545263440082,0.3621855353078631,0.3829962043137723,0.19157933413978187,0.48115455362790654,0.695377768780583,0.9045,3
connect-4,random,0.1,4,0.7308,0.663710013848175,0.4593765251149205,0.46929310120649403,0.38354799553557295,0.5764450805412591,0.7978005927847719,0.9096,3
connect-4,stratified,0.1,4,0.7308,0.6503457814507739,0.45864822631532576,0.4679370083170928,0.38246563935355143,0.5772650855518391,0.793224705177404,0.9094,3
connect-4,coreset,0.1,4,0.7009,0.7374143829990366,0.42947724170723517,0.4352330430516957,0.29813097014037376,0.5244667752099659,0.73255109604378,0.9004,3
connect-4,prototype,0.1,4,0.5173,1.0564072392476405,0.39685151746776265,0.4306484078323039,0.18567746221583267,0.40686800899497716,0.6045486854740038,0.7975,3
connect-4,stratified_coreset,0.1,4,0.6931,0.7428118857003999,0.39409035209138765,0.4069780662011741,0.2562225117766978,0.5053764494307466,0.708805773161577,0.9055,3
connect-4,random,0.25,1,0.7577,0.6024194525054831,0.5003570442609302,0.5092094559093399,0.4592051027001391,0.6195905653265134,0.8288506328169105,0.9155,3
connect-4,stratified,0.25,1,0.7541,0.6081131464500907,0.4882630310052316,0.4993136651326709,0.44712191100698956,0.6120818030083582,0.8277012089951775,0.914,3
connect-4,coreset,0.25,1,0.7397,0.6346075874787561,0.49609671567939023,0.5145547319477421,0.43703184341154827,0.5954714224143579,0.8090209020733292,0.913,3
connect-4,prototype,0.25,1,0.5762,0.992298285711907,0.4350685102046777,0.44828002851611926,0.21370808113351722,0.46435258677200064,0.6729370678882037,0.7797,3
connect-4,stratified_coreset,0.25,1,0.734,0.6696433170283759,0.4660651134456993,0.4767615869988831,0.394220731036652,0.5670984079149294,0.7802374194933259,0.9074,3
connect-4,random,0.25,2,0.7573,0.593881266700666,0.49838853841781194,0.5145019666129121,0.46340973502442157,0.6214041489832782,0.8350669739318074,0.9168,3
connect-4,stratified,0.25,2,0.7516,0.6025542492865926,0.48820279948475703,0.5003838409405178,0.44331716126214066,0.6175492900603944,0.8285159900433635,0.916,3
connect-4,coreset,0.25,2,0.7475,0.625236390226385,0.4893873691738652,0.5023389652566933,0.43646493884855314,0.5994883362882637,0.8103783512225475,0.9144,3
connect-4,prototype,0.25,2,0.5058,1.1938043994905794,0.40915895717861367,0.44893085661348686,0.20157607470781339,0.4501302041873987,0.6517523103693031,0.695,3
connect-4,stratified_coreset,0.25,2,0.7279,0.6679471857109877,0.46122155924969027,0.4737575788164206,0.38155110238524775,0.5596205610215398,0.7659930673503098,0.9043,3
connect-4,random,0.25,3,0.7537,0.5956135189255432,0.4953876861826459,0.5094618875825736,0.45315164963623233,0.6181338607584621,0.831559441082554,0.9141,3
connect-4,stratified,0.25,3,0.7589,0.6020364399577105,0.5015497902114321,0.5098612188595465,0.4620314825535842,0.6153451874415751,0.8264355877127626,0.9147,3
connect-4,coreset,0.25,3,0.739,0.6461233922705576,0.507882613600796,0.5029539980242803,0.4194572422332205,0.5877187079396969,0.7958576725894603,0.9119,3
connect-4,prototype,0.25,3,0.5511,1.1061452824296718,0.4202931333254787,0.440184437607408,0.19731052940599256,0.4577357977102967,0.6578629033986925,0.7294,3
connect-4,stratified_coreset,0.25,3,0.728,0.6686422438901738,0.4525460017783746,0.4612643550646725,0.37289874557158686,0.5614287706349588,0.7737238608335436,0.908,3
connect-4,random,0.25,4,0.7537,0.6091488526129584,0.48905607006615853,0.500551971926804,0.4466651799722231,0.6087061376907287,0.8277463325529569,0.9139,3
connect-4,stratified,0.25,4,0.7543,0.5987930441969137,0.4896123648132155,0.5029746799177772,0.45004539664337306,0.6188526088088934,0.8304591556070949,0.9146,3
connect-4,coreset,0.25,4,0.7429,0.6381173503529893,0.4769911364648272,0.4824246630822748,0.41488064357343624,0.5982526992502198,0.8074888315142603,0.9121,3
connect-4,prototype,0.25,4,0.5744,1.001796150691416,0.4535394704604114,0.48585988748644976,0.2745496561651446,0.49285796518630276,0.7010677574290402,0.7839,3
connect-4,stratified_coreset,0.25,4,0.7381,0.6452534524482134,0.4742863683703049,0.48833029170846354,0.4106914853727822,0.5750953847937749,0.788056331708034,0.9092,3
connect-4,random,0.5,1,0.767,0.570934950666077,0.5089071575452446,0.5278044324618345,0.4895940596425252,0.6380653716879028,0.8480124567848203,0.9153,3
connect-4,stratified,0.5,1,0.7682,0.5658075216027273,0.5068850242371048,0.5259912396706188,0.49070002116129463,0.6476519904733332,0.85190544282028,0.9201,3
connect-4,coreset,0.5,1,0.7675,0.5725189280293698,0.5073285261452888,0.5283895956808721,0.49101368711088067,0.6410666373378716,0.8491866208900412,0.9158,3
connect-4,prototype,0.5,1,0.6223,0.9001957867083478,0.47652174889557797,0.486481485113754,0.278853176266361,0.5081915478909836,0.7165418582041615,0.8156,3
connect-4,stratified_coreset,0.5,1,0.7504,0.6264566929746366,0.4834022418893112,0.4962535712715292,0.43932382672327297,0.6005372453668576,0.8105888673273384,0.9076,3
connect-4,random,0.5,2,0.7645,0.5732723886170025,0.5007018552224032,0.5173778811986449,0.47864479920326625,0.636686923365464,0.8484547793145366,0.9185,3
connect-4,stratified,0.5,2,0.7597,0.5709661832171838,0.49770842516899133,0.515500050469541,0.4690716631510838,0.6379403468411677,0.8501932859907025,0.9185,3
connect-4,coreset,0.5,2,0.7637,0.58721958593129,0.5082185120664063,0.518095735007719,0.47539413463451047,0.6240741630129127,0.8355288744368208,0.9148,3
connect-4,prototype,0.5,2,0.6364,0.8710951234028742,0.4969315521405342,0.5091029427709174,0.3180809708589057,0.5296653319231597,0.7376360816550583,0.8099,3
connect-4,stratified_coreset,0.5,2,0.7498,0.6293812940583287,0.480079932603636,0.4886607591397136,0.4332322010525132,0.5923726814079158,0.8003331204992126,0.9113,3
connect-4,random,0.5,3,0.7767,0.5569849480925263,0.5352501640098358,0.5474280895799142,0.5170052746171317,0.6469440608764044,0.8548971511132617,0.9251,3
connect-4,stratified,0.5,3,0.7668,0.5675300716204411,0.51058484346891,0.5250421503596258,0.4865499722140699,0.6462701697877152,0.8512291072173005,0.9173,3
connect-4,coreset,0.5,3,0.766,0.5830226392716009,0.5236377318200915,0.5334868572359345,0.4882975667320366,0.629033946027298,0.8372908377043099,0.9187,3
connect-4,prototype,0.5,3,0.6463,0.8328437621276187,0.5005254951776008,0.5099858454527978,0.3215522201527029,0.545021460316559,0.7497276531912211,0.8423,3
connect-4,stratified_coreset,0.5,3,0.7494,0.6197704098066629,0.4861030652670888,0.5006630532434696,0.4395327974648141,0.599556004076077,0.813983649436973,0.9099,3
connect-4,random,0.5,4,0.7771,0.5473944017371976,0.5144024796669776,0.5303724226011233,0.5092354376024306,0.6536159596971277,0.8604032109522892,0.9213,3
connect-4,stratified,0.5,4,0.7718,0.5543692178933055,0.5093259487915156,0.5195150852101199,0.49284643698006186,0.6523218003970958,0.8575590129632449,0.9211,3
connect-4,coreset,0.5,4,0.7654,0.5712424195136139,0.5194970474590092,0.5326604347923606,0.48779711237494505,0.6366068132684609,0.8454266473820887,0.9192,3
connect-4,prototype,0.5,4,0.6496,0.8632074048568835,0.5134970147074417,0.5267695860756313,0.34180289087697624,0.545828504700221,0.7544928364375191,0.8184,3
connect-4,stratified_coreset,0.5,4,0.7452,0.6196046840673728,0.4798982172965971,0.492518701087766,0.4262511091247679,0.6029539981494877,0.8154040145178235,0.9103,3
jannis,random,0.1,1,0.6501,0.8127735203810936,0.4736245959088056,0.4752639796119862,0.4435808137972704,0.5185410344592826,0.810915922647791,0.9092,4
jannis,stratified,0.1,1,0.6644,0.7841048008212343,0.4868171625567931,0.49403089752962837,0.46881902326135705,0.5545090755779105,0.8359221743358602,0.9118,4
jannis,coreset,0.1,1,0.6468,0.8193146471152071,0.4720820993021648,0.46844712436955255,0.44590693672892856,0.5166394050083101,0.7967896504042254,0.9065,4
jannis,prototype,0.1,1,0.623,0.8900049040720643,0.4473562762098079,0.4751606540271024,0.41914247561932316,0.48389788091748187,0.7820079444281617,0.9113,4
jannis,stratified_coreset,0.1,1,0.5758,0.934105094811629,0.32224602140445074,0.36113764822950223,0.32896512475212947,0.4596614872737818,0.7670785884785298,0.8752,4
jannis,random,0.1,2,0.6576,0.8047103732810912,0.48039941920876034,0.4923026741958181,0.4607508050784313,0.54429469721047,0.8235359829990194,0.9148,4
jannis,stratified,0.1,2,0.6522,0.7946229491247371,0.47918290860529794,0.48255308468573943,0.4489038517655471,0.5324172743913276,0.8214173278968053,0.9121,4
jannis,coreset,0.1,2,0.6289,0.8150690670689593,0.4470774297380945,0.4447950130987466,0.4389154634992531,0.5320746691725814,0.8153620426600133,0.9109,4
jannis,prototype,0.1,2,0.6181,0.8804669235535357,0.4462152543269421,0.4628840665238327,0.4013311515182067,0.49834276846133335,0.7876060442326402,0.9085,4
jannis,stratified_coreset,0.1,2,0.6181,0.9100037908326525,0.44055064650396136,0.43495442026605335,0.3905816144570915,0.501426604589102,0.7910242789248736,0.8937,4
jannis,random,0.1,3,0.6646,0.790034061795607,0.4870386221244404,0.490818572265071,0.4677105913772707,0.5382521364857247,0.8225667493979467,0.9158,4
jannis,stratified,0.1,3,0.6491,0.8041365270197506,0.4683414105952866,0.4696904753234842,0.4383511563352831,0.5270870406949826,0.8195280528126396,0.9149,4
jannis,coreset,0.1,3,0.6196,0.8313244307112847,0.4282742892783496,0.42784325811273843,0.41936959637279875,0.5197578170163196,0.8048765258365687,0.9058,4
jannis,prototype,0.1,3,0.6206,0.9037191424247303,0.4446734810842028,0.47104558742753105,0.41453476171805786,0.47599341757789676,0.7650347758259227,0.9021,4
jannis,stratified_coreset,0.1,3,0.5664,0.9537212743157022,0.3166821626356593,0.35904128512922867,0.3310767460778924,0.4567137265194474,0.7660387354523993,0.8877,4
jannis,random,0.1,4,0.6432,0.805393526993533,0.47374668930425634,0.47476139220881963,0.43777786921303213,0.5259392509428698,0.8153152920887459,0.913,4
jannis,stratified,0.1,4,0.6573,0.7884469408297069,0.485377626920138,0.492926569303909,0.460308924252431,0.5505718994572046,0.8252622403054454,0.9147,4
jannis,coreset,0.1,4,0.6278,0.8444485656667108,0.42730224808327066,0.42668985757567823,0.4175131204361226,0.5093961647201807,0.7912835730655248,0.902,4
jannis,prototype,0.1,4,0.6215,0.9011964566401508,0.45785689687002595,0.47971796595908617,0.41532696780512374,0.46716841223297484,0.7633196876660954,0.9103,4
jannis,stratified_coreset,0.1,4,0.5809,0.9530663718053607,0.32254920402033993,0.3625086435037834,0.33408257094089394,0.43864021300429057,0.7491006687889761,0.8772,4
jannis,random,0.25,1,0.6812,0.753772320120961,0.5022699180044276,0.5090943393948175,0.49798221620131106,0.5688010627274156,0.8445663641433161,0.9164,4
jannis,stratified,0.25,1,0.6876,0.7533053502625789,0.5198932433243951,0.5173598458240671,0.5061010816315542,0.5734880435985459,0.8467895636225476,0.9165,4
jannis,coreset,0.25,1,0.6802,0.7670654675846916,0.5051224990654943,0.50960618904957,0.5024970240406921,0.5629493575300333,0.8413951065598166,0.9154,4
jannis,prototype,0.25,1,0.6486,0.8388401349513941,0.4849045927872725,0.48659122425083795,0.44418195715130776,0.5413307813398163,0.8137454472647283,0.9139,4
jannis,stratified_coreset,0.25,1,0.6586,0.8176059115505742,0.48279385417316223,0.48579816728725644,0.46082335251440915,0.5367318695808483,0.8148387163795341,0.9096,4
jannis,random,0.25,2,0.6819,0.7564061276640334,0.5020662164718462,0.5060939942861296,0.4957548655583595,0.5714237932597278,0.8459867979905131,0.9161,4
jannis,stratified,0.25,2,0.6775,0.7585229519713188,0.522830747395928,0.5155769336198521,0.49116844833015844,0.5763659906718391,0.8478156132826554,0.9148,4
jannis,coreset,0.25,2,0.6783,0.7665001369225051,0.5007722244266699,0.4991566911417521,0.49824110227948376,0.5654502664416057,0.842997665655755,0.9122,4
jannis,prototype,0.25,2,0.6357,0.828282269491836,0.4725235638059034,0.4787632271872161,0.43406891402213366,0.5354793290049383,0.8168417493613319,0.9138,4
jannis,stratified_coreset,0.25,2,0.6552,0.8143104422216706,0.47802299039714236,0.4904407701766037,0.4583665454523955,0.5491031321916942,0.8295599551286529,0.9083,4
jannis,random,0.25,3,0.6826,0.763809997977683,0.5090361964383346,0.5054566269008218,0.49345693223060283,0.5739732491365561,0.8426777215518126,0.9166,4
jannis,stratified,0.25,3,0.6765,0.7640522145203065,0.49574736686836696,0.4989168650898125,0.48534656385025343,0.5710160903710891,0.8390274241133118,0.9184,4
jannis,coreset,0.25,3,0.6687,0.7722514630986858,0.4854631915223221,0.4801542601058463,0.4805446316700744,0.5562114860861238,0.8366443193998225,0.9124,4
jannis,prototype,0.25,3,0.6625,0.8116227186796872,0.504688221231544,0.49820828728154765,0.4639926792238733,0.5548951529620869,0.8251876877753671,0.9095,4
jannis,stratified_coreset,0.25,3,0.6658,0.818794123694084,0.4855727608629519,0.48766233712098084,0.46703448862944785,0.5499045975897192,0.8310608700703281,0.9089,4
jannis,random,0.25,4,0.6745,0.761296082108743,0.5070688102874017,0.5048892195164352,0.4833833175766383,0.5744472430933905,0.841318574432497,0.9183,4
jannis,stratified,0.25,4,0.6844,0.7511125875714965,0.5047375875653094,0.5059381390386786,0.4982871777378518,0.5799663368756919,0.8423910539839423,0.9167,4
jannis,coreset,0.25,4,0.6779,0.7586225807470833,0.5024489780758088,0.4995828065879597,0.49173920650648617,0.5695317821895385,0.8420254478226203,0.9171,4
jannis,prototype,0.25,4,0.657,0.8271167803195655,0.48450116402710264,0.49030510776332414,0.4578095070160893,0.5400439237895365,0.8172533729748678,0.916,4
jannis,stratified_coreset,0.25,4,0.647,0.823631633011151,0.4654965362341349,0.4753958263778983,0.44134365231725714,0.5515484911552732,0.827362417136004,0.9063,4
jannis,random,0.5,1,0.6937,0.7313875334018459,0.5139833136370839,0.5140035948931228,0.5174120684161221,0.5971479840897838,0.8539582539845372,0.9205,4
jannis,stratified,0.5,1,0.6932,0.7308818175367926,0.5251179314838472,0.5226750840219567,0.5167689214128907,0.6012547233057214,0.855369790507851,0.921,4
jannis,coreset,0.5,1,0.6916,0.7420375303265919,0.512089985875751,0.5142127163127375,0.5184438363523631,0.5775967470535988,0.848599449819432,0.9184,4
jannis,prototype,0.5,1,0.6617,0.7856141513525372,0.5266404765623348,0.523396356833061,0.47508418871452507,0.5657159925618522,0.8377675671294679,0.9169,4
jannis,stratified_coreset,0.5,1,0.6813,0.7742602035200351,0.5025421220632842,0.5162118208683604,0.5023427334573058,0.5785582925708062,0.8455224698924703,0.9157,4
jannis,random,0.5,2,0.6959,0.7326559535036689,0.5168470113543339,0.5189400300957809,0.5203724009573453,0.5885284847564208,0.8554424232234404,0.9201,4
jannis,stratified,0.5,2,0.6937,0.7378148389905281,0.526180241204889,0.5181294070691281,0.5138160948901344,0.5893271097796742,0.8543895818779706,0.9178,4
jannis,coreset,0.5,2,0.6926,0.7366605548165093,0.5158214978390068,0.516692966812362,0.5183664636529738,0.5846689542514414,0.8529217848142838,0.9177,4
jannis,prototype,0.5,2,0.6656,0.7840344777891681,0.4972026235328977,0.5029129320144653,0.4742772469219141,0.5710077655937198,0.8342386435784068,0.9181,4
jannis,stratified_coreset,0.5,2,0.6784,0.7764474747264715,0.49709322752352736,0.5149368431589421,0.49911223504387153,0.5807134719568425,0.8462015124873408,0.9142,4
jannis,random,0.5,3,0.6979,0.7347080819782749,0.5344219418799793,0.5242421197806368,0.5196337022175926,0.5964536890376596,0.8536278290816397,0.9208,4
jannis,stratified,0.5,3,0.6916,0.7437885356506777,0.5089027051376439,0.5121713689294196,0.5095516878242183,0.5832871192944034,0.8498480442380145,0.9208,4
jannis,coreset,0.5,3,0.6942,0.7398214559560762,0.5125782461940726,0.5113125190164555,0.518180814491113,0.5823733244585824,0.8504750990692815,0.9196,4
jannis,prototype,0.5,3,0.6701,0.7811178949573568,0.5281761093469656,0.5241443042248082,0.4824038078320582,0.5729471827619101,0.8377657440766959,0.9175,4
jannis,stratified_coreset,0.5,3,0.6773,0.7789742243612594,0.49612757582276695,0.5120860906223907,0.49503947022936784,0.581067114582732,0.8478853662331396,0.9167,4
jannis,random,0.5,4,0.691,0.7389543746518331,0.5255745275146657,0.521256428175938,0.5095493055433773,0.5885979766876288,0.8505294631101659,0.9191,4
jannis,stratified,0.5,4,0.7033,0.7235754186983197,0.5196449050785504,0.5193062134160064,0.5274926406020997,0.6033775631575486,0.8583898117014864,0.9209,4
jannis,coreset,0.5,4,0.6955,0.7404485074494674,0.514394599688911,0.5170656998758476,0.5208137085708706,0.5817701110651072,0.8491997090831458,0.9184,4
jannis,prototype,0.5,4,0.6824,0.7648948484814481,0.5337580054844255,0.5293851741949714,0.5000935706356344,0.5845436799141199,0.8439802777277425,0.9188,4
jannis,stratified_coreset,0.5,4,0.686,0.7672842673373842,0.5007435184751601,0.5131079370289938,0.5061054165326491,0.5827123606648956,0.8492123900638504,0.9184,4
volkert,random,0.1,1,0.556,1.2963354672527236,0.37844233352311635,0.38412908955547537,0.47247460049252626,0.43376487815261794,0.8627881345197486,0.7368,10
